♈,0,0,15000,名詞,サ変接続,*,*,*,*,♈,オヒツジザ,オヒツジザ,0/5,C0
♉,0,0,15000,名詞,サ変接続,*,*,*,*,♉,オウシザ,オウシザ,0/4,C0
♊,0,0,15000,名詞,サ変接続,*,*,*,*,♊,フタゴザ,フタゴザ,0/4,C0
♋,0,0,15000,名詞,サ変接続,*,*,*,*,♋,カニザ,カニザ,0/3,C0
♌,0,0,15000,名詞,サ変接続,*,*,*,*,♌,シシザ,シシザ,0/3,C0
♍,0,0,15000,名詞,サ変接続,*,*,*,*,♍,オトメザ,オトメザ,0/4,C0
♎,0,0,15000,名詞,サ変接続,*,*,*,*,♎,テンビンザ,テンビンザ,0/5,C0
♏,0,0,15000,名詞,サ変接続,*,*,*,*,♏,サソリザ,サソリザ,0/4,C0
♐,0,0,15000,名詞,サ変接続,*,*,*,*,♐,イテザ,イテザ,0/3,C0
♑,0,0,15000,名詞,サ変接続,*,*,*,*,♑,ヤギザ,ヤギザ,0/3,C0
♒,0,0,15000,名詞,サ変接続,*,*,*,*,♒,ミズガメザ,ミズガメザ,0/5,C0
♓,0,0,15000,名詞,サ変接続,*,*,*,*,♓,ウオザ,ウオザ,0/3,C0
♠,0,0,15000,名詞,サ変接続,*,*,*,*,♠,スペード,スペード,0/4,C0
♣,0,0,15000,名詞,サ変接続,*,*,*,*,♣,クラブ,クラブ,0/3,C0
♥,0,0,15000,名詞,サ変接続,*,*,*,*,♥,ハート,ハート,0/3,C0
♦,0,0,15000,名詞,サ変接続,*,*,*,*,♦,ダイヤ,ダイヤ,0/3,C0
♨,0,0,15000,名詞,サ変接続,*,*,*,*,♨,オンセン,オンセン,0/4,C0
♪,0,0,15000,名詞,サ変接続,*,*,*,*,♪,オンプ,オンプ,0/3,C0
♭,0,0,15000,名詞,サ変接続,*,*,*,*,♭,フラット,フラット,0/4,C0
♯,0,0,15000,名詞,サ変接続,*,*,*,*,♯,シャープ,シャープ,0/4,C0
♻,0,0,15000,名詞,サ変接続,*,*,*,*,♻,リサイクル,リサイクル,0/5,C0
♿,0,0,15000,名詞,サ変接続,*,*,*,*,♿,クルマイス,クルマイス,0/5,C0
⚒,0,0,15000,名詞,サ変接続,*,*,*,*,⚒,ハンマー,ハンマー,0/4,C0
⚓,0,0,15000,名詞,サ変接続,*,*,*,*,⚓,イカリ,イカリ,0/3,C0
⚔,0,0,15000,名詞,サ変接続,*,*,*,*,⚔,ツルギ,ツルギ,0/3,C0
⚖,0,0,15000,名詞,サ変接続,*,*,*,*,⚖,テンビン,テンビン,0/4,C0
⚗,0,0,15000,名詞,サ変接続,*,*,*,*,⚗,ジョウリュウキ,ジョウリュウキ,0/7,C0
⚙,0,0,15000,名詞,サ変接続,*,*,*,*,⚙,ギア,ギア,0/2,C0
⚛,0,0,15000,名詞,サ変接続,*,*,*,*,⚛,ゲンシキゴウ,ゲンシキゴウ,0/6,C0
⚜,0,0,15000,名詞,サ変接続,*,*,*,*,⚜,フルールドリス,フルールドリス,0/7,C0
⚠,0,0,15000,名詞,サ変接続,*,*,*,*,⚠,ケイカイ,ケイカイ,0/4,C0
⚡,0,0,15000,名詞,サ変接続,*,*,*,*,⚡,コウデンアツ,コウデンアツ,0/6,C0
⚪,0,0,15000,名詞,サ変接続,*,*,*,*,⚪,シロマル,シロマル,0/4,C0
⚫,0,0,15000,名詞,サ変接続,*,*,*,*,⚫,クロマル,クロマル,0/4,C0
⚰,0,0,15000,名詞,サ変接続,*,*,*,*,⚰,ヒツギ,ヒツギ,0/3,C0
⚱,0,0,15000,名詞,サ変接続,*,*,*,*,⚱,コツツボ,コツツボ,0/4,C0
⚽,0,0,15000,名詞,サ変接続,*,*,*,*,⚽,サッカー,サッカー,0/4,C0
⚾,0,0,15000,名詞,サ変接続,*,*,*,*,⚾,ヤキュウ,ヤキュウ,0/4,C0
⛄,0,0,15000,名詞,サ変接続,*,*,*,*,⛄,ユキダルマ,ユキダルマ,0/5,C0
⛅,0,0,15000,名詞,サ変接続,*,*,*,*,⛅,ハレトキドキクモリ,ハレトキドキクモリ,0/9,C0
⛈,0,0,15000,名詞,サ変接続,*,*,*,*,⛈,ライウ,ライウ,0/3,C0
⛎,0,0,15000,名詞,サ変接続,*,*,*,*,⛎,ヘビツカイザ,ヘビツカイザ,0/6,C0
⛏,0,0,15000,名詞,サ変接続,*,*,*,*,⛏,ピッケル,ピッケル,0/4,C0
⛑,0,0,15000,名詞,サ変接続,*,*,*,*,⛑,イシャ,イシャ,0/3,C0
⛓,0,0,15000,名詞,サ変接続,*,*,*,*,⛓,クサリ,クサリ,0/3,C0
⛔,0,0,15000,名詞,サ変接続,*,*,*,*,⛔,ツウコウドメ,ツウコウドメ,0/6,C0
⛩,0,0,15000,名詞,サ変接続,*,*,*,*,⛩,トリイ,トリイ,0/3,C0
⛪,0,0,15000,名詞,サ変接続,*,*,*,*,⛪,キョウカイ,キョウカイ,0/5,C0
⛰,0,0,15000,名詞,サ変接続,*,*,*,*,⛰,サンミャク,サンミャク,0/5,C0
⛱,0,0,15000,名詞,サ変接続,*,*,*,*,⛱,パラソル,パラソル,0/4,C0
⛲,0,0,15000,名詞,サ変接続,*,*,*,*,⛲,フンスイ,フンスイ,0/4,C0
⛳,0,0,15000,名詞,サ変接続,*,*,*,*,⛳,グリーン,グリーン,0/4,C0
⛴,0,0,15000,名詞,サ変接続,*,*,*,*,⛴,フェリー,フェリー,0/4,C0
⛵,0,0,15000,名詞,サ変接続,*,*,*,*,⛵,ヨット,ヨット,0/3,C0
⛷,0,0,15000,名詞,サ変接続,*,*,*,*,⛷,スキー,スキー,0/3,C0
⛸,0,0,15000,名詞,サ変接続,*,*,*,*,⛸,スケート,スケート,0/4,C0
⛹,0,0,15000,名詞,サ変接続,*,*,*,*,⛹,キュウギ,キュウギ,0/4,C0
⛺,0,0,15000,名詞,サ変接続,*,*,*,*,⛺,テント,テント,0/3,C0
⛽,0,0,15000,名詞,サ変接続,*,*,*,*,⛽,ガススタンド,ガススタンド,0/6,C0
✂,0,0,15000,名詞,サ変接続,*,*,*,*,✂,キリトリセン,キリトリセン,0/6,C0
✅,0,0,15000,名詞,サ変接続,*,*,*,*,✅,チェック,チェック,0/4,C0
✈,0,0,15000,名詞,サ変接続,*,*,*,*,✈,ヒコウ,ヒコウ,0/3,C0
✉,0,0,15000,名詞,サ変接続,*,*,*,*,✉,レンラク,レンラク,0/4,C0
✊,0,0,15000,名詞,サ変接続,*,*,*,*,✊,ニギリコブシ,ニギリコブシ,0/6,C0
✋,0,0,15000,名詞,サ変接続,*,*,*,*,✋,キョシュ,キョシュ,0/4,C0
✌,0,0,15000,名詞,サ変接続,*,*,*,*,✌,ブイサイン,ブイサイン,0/5,C0
✍,0,0,15000,名詞,サ変接続,*,*,*,*,✍,キジュツ,キジュツ,0/4,C0
✏,0,0,15000,名詞,サ変接続,*,*,*,*,✏,キジュツ,キジュツ,0/4,C0
✒,0,0,15000,名詞,サ変接続,*,*,*,*,✒,キジュツ,キジュツ,0/4,C0
✓,0,0,15000,名詞,サ変接続,*,*,*,*,✓,チェック,チェック,0/4,C0
✔,0,0,15000,名詞,サ変接続,*,*,*,*,✔,チェック,チェック,0/4,C0
✖,0,0,15000,名詞,サ変接続,*,*,*,*,✖,バツ,バツ,0/2,C0
✗,0,0,15000,名詞,サ変接続,*,*,*,*,✗,エックスジガタビュレット,エックスジガタビュレット,0/12,C0
✝,0,0,15000,名詞,サ変接続,*,*,*,*,✝,ジュウジカ,ジュウジカ,0/5,C0
✡,0,0,15000,名詞,サ変接続,*,*,*,*,✡,ロクボウセイ,ロクボウセイ,0/6,C0
✨,0,0,15000,名詞,サ変接続,*,*,*,*,✨,キラキラ,キラキラ,0/4,C0
✳,0,0,15000,名詞,サ変接続,*,*,*,*,✳,ホシ,ホシ,0/2,C0
✴,0,0,15000,名詞,サ変接続,*,*,*,*,✴,ホシ,ホシ,0/2,C0
❄,0,0,15000,名詞,サ変接続,*,*,*,*,❄,ユキノケッショウ,ユキノケッショウ,0/8,C0
❇,0,0,15000,名詞,サ変接続,*,*,*,*,❇,キラキラ,キラキラ,0/4,C0
❌,0,0,15000,名詞,サ変接続,*,*,*,*,❌,バツ,バツ,0/2,C0
❎,0,0,15000,名詞,サ変接続,*,*,*,*,❎,バツ,バツ,0/2,C0
❓,0,0,15000,名詞,サ変接続,*,*,*,*,❓,ハテナ,ハテナ,0/3,C0
❔,0,0,15000,名詞,サ変接続,*,*,*,*,❔,ハテナ,ハテナ,0/3,C0
❕,0,0,15000,名詞,サ変接続,*,*,*,*,❕,ビックリ,ビックリ,0/4,C0
❖,0,0,15000,名詞,サ変接続,*,*,*,*,❖,ヨツビシ,ヨツビシ,0/4,C0
❗,0,0,15000,名詞,サ変接続,*,*,*,*,❗,ビックリ,ビックリ,0/4,C0
❣,0,0,15000,名詞,サ変接続,*,*,*,*,❣,ハートノビックリ,ハートノビックリ,0/8,C0
❤,0,0,15000,名詞,サ変接続,*,*,*,*,❤,アカイハート,アカイハート,0/6,C0
❶,0,0,15000,名詞,サ変接続,*,*,*,*,❶,クロマルイチ,クロマルイチ,0/6,C0
❷,0,0,15000,名詞,サ変接続,*,*,*,*,❷,クロマルニ,クロマルニ,0/5,C0
❸,0,0,15000,名詞,サ変接続,*,*,*,*,❸,クロマルサン,クロマルサン,0/6,C0
❹,0,0,15000,名詞,サ変接続,*,*,*,*,❹,クロマルヨン,クロマルヨン,0/6,C0
❺,0,0,15000,名詞,サ変接続,*,*,*,*,❺,クロマルゴ,クロマルゴ,0/5,C0
❻,0,0,15000,名詞,サ変接続,*,*,*,*,❻,クロマルロク,クロマルロク,0/6,C0
❼,0,0,15000,名詞,サ変接続,*,*,*,*,❼,クロマルナナ,クロマルナナ,0/6,C0
❽,0,0,15000,名詞,サ変接続,*,*,*,*,❽,クロマルハチ,クロマルハチ,0/6,C0
❾,0,0,15000,名詞,サ変接続,*,*,*,*,❾,クロマルキュー,クロマルキュー,0/7,C0
❿,0,0,15000,名詞,サ変接続,*,*,*,*,❿,クロマルジュー,クロマルジュー,0/7,C0
➀,0,0,15000,名詞,サ変接続,*,*,*,*,➀,マルイチ,マルイチ,0/4,C0
➁,0,0,15000,名詞,サ変接続,*,*,*,*,➁,マルニ,マルニ,0/3,C0
➂,0,0,15000,名詞,サ変接続,*,*,*,*,➂,マルサン,マルサン,0/4,C0
➃,0,0,15000,名詞,サ変接続,*,*,*,*,➃,マルヨン,マルヨン,0/4,C0
➄,0,0,15000,名詞,サ変接続,*,*,*,*,➄,マルゴ,マルゴ,0/3,C0
➅,0,0,15000,名詞,サ変接続,*,*,*,*,➅,マルロク,マルロク,0/4,C0
➆,0,0,15000,名詞,サ変接続,*,*,*,*,➆,マルナナ,マルナナ,0/4,C0
➇,0,0,15000,名詞,サ変接続,*,*,*,*,➇,マルハチ,マルハチ,0/4,C0
➈,0,0,15000,名詞,サ変接続,*,*,*,*,➈,マルキュー,マルキュー,0/5,C0
➉,0,0,15000,名詞,サ変接続,*,*,*,*,➉,マルジュー,マルジュー,0/5,C0
➔,0,0,15000,名詞,サ変接続,*,*,*,*,➔,ミギヤジルシ,ミギヤジルシ,0/6,C0
➕,0,0,15000,名詞,サ変接続,*,*,*,*,➕,プラス,プラス,0/3,C0
➖,0,0,15000,名詞,サ変接続,*,*,*,*,➖,マイナス,マイナス,0/4,C0
➗,0,0,15000,名詞,サ変接続,*,*,*,*,➗,ワル,ワル,0/2,C0
➡,0,0,15000,名詞,サ変接続,*,*,*,*,➡,ミギヤジルシ,ミギヤジルシ,0/6,C0
➢,0,0,15000,名詞,サ変接続,*,*,*,*,➢,ミギクサビガタヤジルシ,ミギクサビガタヤジルシ,0/11,C0
➰,0,0,15000,名詞,サ変接続,*,*,*,*,➰,ハッピー,ハッピー,0/4,C0
➿,0,0,15000,名詞,サ変接続,*,*,*,*,➿,フリーダイヤル,フリーダイヤル,0/7,C0
⟂,0,0,15000,名詞,サ変接続,*,*,*,*,⟂,直交する,直交する,0/4,C0
⠀,0,0,15000,名詞,サ変接続,*,*,*,*,⠀,⠀,⠀,0/1,C0,⠀
⠁,0,0,15000,名詞,サ変接続,*,*,*,*,⠁,⠁,⠁,0/1,C0,⠁
⠂,0,0,15000,名詞,サ変接続,*,*,*,*,⠂,⠂,⠂,0/1,C0,⠂
⠃,0,0,15000,名詞,サ変接続,*,*,*,*,⠃,⠃,⠃,0/1,C0,⠃
⠄,0,0,15000,名詞,サ変接続,*,*,*,*,⠄,⠄,⠄,0/1,C0,⠄
⠅,0,0,15000,名詞,サ変接続,*,*,*,*,⠅,⠅,⠅,0/1,C0,⠅
⠆,0,0,15000,名詞,サ変接続,*,*,*,*,⠆,⠆,⠆,0/1,C0,⠆
⠇,0,0,15000,名詞,サ変接続,*,*,*,*,⠇,⠇,⠇,0/1,C0,⠇
⠈,0,0,15000,名詞,サ変接続,*,*,*,*,⠈,⠈,⠈,0/1,C0,⠈
⠉,0,0,15000,名詞,サ変接続,*,*,*,*,⠉,⠉,⠉,0/1,C0,⠉
⠊,0,0,15000,名詞,サ変接続,*,*,*,*,⠊,⠊,⠊,0/1,C0,⠊
⠋,0,0,15000,名詞,サ変接続,*,*,*,*,⠋,⠋,⠋,0/1,C0,⠋
⠌,0,0,15000,名詞,サ変接続,*,*,*,*,⠌,⠌,⠌,0/1,C0,⠌
⠍,0,0,15000,名詞,サ変接続,*,*,*,*,⠍,⠍,⠍,0/1,C0,⠍
⠎,0,0,15000,名詞,サ変接続,*,*,*,*,⠎,⠎,⠎,0/1,C0,⠎
⠏,0,0,15000,名詞,サ変接続,*,*,*,*,⠏,⠏,⠏,0/1,C0,⠏
⠐,0,0,15000,名詞,サ変接続,*,*,*,*,⠐,⠐,⠐,0/1,C0,⠐
⠑,0,0,15000,名詞,サ変接続,*,*,*,*,⠑,⠑,⠑,0/1,C0,⠑
⠒,0,0,15000,名詞,サ変接続,*,*,*,*,⠒,⠒,⠒,0/1,C0,⠒
⠓,0,0,15000,名詞,サ変接続,*,*,*,*,⠓,⠓,⠓,0/1,C0,⠓
⠔,0,0,15000,名詞,サ変接続,*,*,*,*,⠔,⠔,⠔,0/1,C0,⠔
⠕,0,0,15000,名詞,サ変接続,*,*,*,*,⠕,⠕,⠕,0/1,C0,⠕
⠖,0,0,15000,名詞,サ変接続,*,*,*,*,⠖,⠖,⠖,0/1,C0,⠖
⠗,0,0,15000,名詞,サ変接続,*,*,*,*,⠗,⠗,⠗,0/1,C0,⠗
⠘,0,0,15000,名詞,サ変接続,*,*,*,*,⠘,⠘,⠘,0/1,C0,⠘
⠙,0,0,15000,名詞,サ変接続,*,*,*,*,⠙,⠙,⠙,0/1,C0,⠙
⠚,0,0,15000,名詞,サ変接続,*,*,*,*,⠚,⠚,⠚,0/1,C0,⠚
⠛,0,0,15000,名詞,サ変接続,*,*,*,*,⠛,⠛,⠛,0/1,C0,⠛
⠜,0,0,15000,名詞,サ変接続,*,*,*,*,⠜,⠜,⠜,0/1,C0,⠜
⠝,0,0,15000,名詞,サ変接続,*,*,*,*,⠝,⠝,⠝,0/1,C0,⠝
⠞,0,0,15000,名詞,サ変接続,*,*,*,*,⠞,⠞,⠞,0/1,C0,⠞
⠟,0,0,15000,名詞,サ変接続,*,*,*,*,⠟,⠟,⠟,0/1,C0,⠟
⠠,0,0,15000,名詞,サ変接続,*,*,*,*,⠠,⠠,⠠,0/1,C0,⠠
⠡,0,0,15000,名詞,サ変接続,*,*,*,*,⠡,⠡,⠡,0/1,C0,⠡
⠢,0,0,15000,名詞,サ変接続,*,*,*,*,⠢,⠢,⠢,0/1,C0,⠢
⠣,0,0,15000,名詞,サ変接続,*,*,*,*,⠣,⠣,⠣,0/1,C0,⠣
⠤,0,0,15000,名詞,サ変接続,*,*,*,*,⠤,⠤,⠤,0/1,C0,⠤
⠥,0,0,15000,名詞,サ変接続,*,*,*,*,⠥,⠥,⠥,0/1,C0,⠥
⠦,0,0,15000,名詞,サ変接続,*,*,*,*,⠦,⠦,⠦,0/1,C0,⠦
⠧,0,0,15000,名詞,サ変接続,*,*,*,*,⠧,⠧,⠧,0/1,C0,⠧
⠨,0,0,15000,名詞,サ変接続,*,*,*,*,⠨,⠨,⠨,0/1,C0,⠨
⠩,0,0,15000,名詞,サ変接続,*,*,*,*,⠩,⠩,⠩,0/1,C0,⠩
⠪,0,0,15000,名詞,サ変接続,*,*,*,*,⠪,⠪,⠪,0/1,C0,⠪
⠫,0,0,15000,名詞,サ変接続,*,*,*,*,⠫,⠫,⠫,0/1,C0,⠫
⠬,0,0,15000,名詞,サ変接続,*,*,*,*,⠬,⠬,⠬,0/1,C0,⠬
⠭,0,0,15000,名詞,サ変接続,*,*,*,*,⠭,⠭,⠭,0/1,C0,⠭
⠮,0,0,15000,名詞,サ変接続,*,*,*,*,⠮,⠮,⠮,0/1,C0,⠮
⠯,0,0,15000,名詞,サ変接続,*,*,*,*,⠯,⠯,⠯,0/1,C0,⠯
⠰,0,0,15000,名詞,サ変接続,*,*,*,*,⠰,⠰,⠰,0/1,C0,⠰
⠱,0,0,15000,名詞,サ変接続,*,*,*,*,⠱,⠱,⠱,0/1,C0,⠱
⠲,0,0,15000,名詞,サ変接続,*,*,*,*,⠲,⠲,⠲,0/1,C0,⠲
⠳,0,0,15000,名詞,サ変接続,*,*,*,*,⠳,⠳,⠳,0/1,C0,⠳
⠴,0,0,15000,名詞,サ変接続,*,*,*,*,⠴,⠴,⠴,0/1,C0,⠴
⠵,0,0,15000,名詞,サ変接続,*,*,*,*,⠵,⠵,⠵,0/1,C0,⠵
⠶,0,0,15000,名詞,サ変接続,*,*,*,*,⠶,⠶,⠶,0/1,C0,⠶
⠷,0,0,15000,名詞,サ変接続,*,*,*,*,⠷,⠷,⠷,0/1,C0,⠷
⠸,0,0,15000,名詞,サ変接続,*,*,*,*,⠸,⠸,⠸,0/1,C0,⠸
⠹,0,0,15000,名詞,サ変接続,*,*,*,*,⠹,⠹,⠹,0/1,C0,⠹
⠺,0,0,15000,名詞,サ変接続,*,*,*,*,⠺,⠺,⠺,0/1,C0,⠺
⠻,0,0,15000,名詞,サ変接続,*,*,*,*,⠻,⠻,⠻,0/1,C0,⠻
⠼,0,0,15000,名詞,サ変接続,*,*,*,*,⠼,⠼,⠼,0/1,C0,⠼
⠽,0,0,15000,名詞,サ変接続,*,*,*,*,⠽,⠽,⠽,0/1,C0,⠽
⠾,0,0,15000,名詞,サ変接続,*,*,*,*,⠾,⠾,⠾,0/1,C0,⠾
⠿,0,0,15000,名詞,サ変接続,*,*,*,*,⠿,⠿,⠿,0/1,C0,⠿
⡀,0,0,15000,名詞,サ変接続,*,*,*,*,⡀,⡀,⡀,0/1,C0,⡀
⡁,0,0,15000,名詞,サ変接続,*,*,*,*,⡁,⡁,⡁,0/1,C0,⡁
⡂,0,0,15000,名詞,サ変接続,*,*,*,*,⡂,⡂,⡂,0/1,C0,⡂
⡃,0,0,15000,名詞,サ変接続,*,*,*,*,⡃,⡃,⡃,0/1,C0,⡃
⡄,0,0,15000,名詞,サ変接続,*,*,*,*,⡄,⡄,⡄,0/1,C0,⡄
⡅,0,0,15000,名詞,サ変接続,*,*,*,*,⡅,⡅,⡅,0/1,C0,⡅
⡆,0,0,15000,名詞,サ変接続,*,*,*,*,⡆,⡆,⡆,0/1,C0,⡆
⡇,0,0,15000,名詞,サ変接続,*,*,*,*,⡇,⡇,⡇,0/1,C0,⡇
⡈,0,0,15000,名詞,サ変接続,*,*,*,*,⡈,⡈,⡈,0/1,C0,⡈
⡉,0,0,15000,名詞,サ変接続,*,*,*,*,⡉,⡉,⡉,0/1,C0,⡉
⡊,0,0,15000,名詞,サ変接続,*,*,*,*,⡊,⡊,⡊,0/1,C0,⡊
⡋,0,0,15000,名詞,サ変接続,*,*,*,*,⡋,⡋,⡋,0/1,C0,⡋
⡌,0,0,15000,名詞,サ変接続,*,*,*,*,⡌,⡌,⡌,0/1,C0,⡌
⡍,0,0,15000,名詞,サ変接続,*,*,*,*,⡍,⡍,⡍,0/1,C0,⡍
⡎,0,0,15000,名詞,サ変接続,*,*,*,*,⡎,⡎,⡎,0/1,C0,⡎
⡏,0,0,15000,名詞,サ変接続,*,*,*,*,⡏,⡏,⡏,0/1,C0,⡏
⡐,0,0,15000,名詞,サ変接続,*,*,*,*,⡐,⡐,⡐,0/1,C0,⡐
⡑,0,0,15000,名詞,サ変接続,*,*,*,*,⡑,⡑,⡑,0/1,C0,⡑
⡒,0,0,15000,名詞,サ変接続,*,*,*,*,⡒,⡒,⡒,0/1,C0,⡒
⡓,0,0,15000,名詞,サ変接続,*,*,*,*,⡓,⡓,⡓,0/1,C0,⡓
⡔,0,0,15000,名詞,サ変接続,*,*,*,*,⡔,⡔,⡔,0/1,C0,⡔
⡕,0,0,15000,名詞,サ変接続,*,*,*,*,⡕,⡕,⡕,0/1,C0,⡕
⡖,0,0,15000,名詞,サ変接続,*,*,*,*,⡖,⡖,⡖,0/1,C0,⡖
⡗,0,0,15000,名詞,サ変接続,*,*,*,*,⡗,⡗,⡗,0/1,C0,⡗
⡘,0,0,15000,名詞,サ変接続,*,*,*,*,⡘,⡘,⡘,0/1,C0,⡘
⡙,0,0,15000,名詞,サ変接続,*,*,*,*,⡙,⡙,⡙,0/1,C0,⡙
⡚,0,0,15000,名詞,サ変接続,*,*,*,*,⡚,⡚,⡚,0/1,C0,⡚
⡛,0,0,15000,名詞,サ変接続,*,*,*,*,⡛,⡛,⡛,0/1,C0,⡛
⡜,0,0,15000,名詞,サ変接続,*,*,*,*,⡜,⡜,⡜,0/1,C0,⡜
⡝,0,0,15000,名詞,サ変接続,*,*,*,*,⡝,⡝,⡝,0/1,C0,⡝
⡞,0,0,15000,名詞,サ変接続,*,*,*,*,⡞,⡞,⡞,0/1,C0,⡞
⡟,0,0,15000,名詞,サ変接続,*,*,*,*,⡟,⡟,⡟,0/1,C0,⡟
⡠,0,0,15000,名詞,サ変接続,*,*,*,*,⡠,⡠,⡠,0/1,C0,⡠
⡡,0,0,15000,名詞,サ変接続,*,*,*,*,⡡,⡡,⡡,0/1,C0,⡡
⡢,0,0,15000,名詞,サ変接続,*,*,*,*,⡢,⡢,⡢,0/1,C0,⡢
⡣,0,0,15000,名詞,サ変接続,*,*,*,*,⡣,⡣,⡣,0/1,C0,⡣
⡤,0,0,15000,名詞,サ変接続,*,*,*,*,⡤,⡤,⡤,0/1,C0,⡤
⡥,0,0,15000,名詞,サ変接続,*,*,*,*,⡥,⡥,⡥,0/1,C0,⡥
⡦,0,0,15000,名詞,サ変接続,*,*,*,*,⡦,⡦,⡦,0/1,C0,⡦
⡧,0,0,15000,名詞,サ変接続,*,*,*,*,⡧,⡧,⡧,0/1,C0,⡧
⡨,0,0,15000,名詞,サ変接続,*,*,*,*,⡨,⡨,⡨,0/1,C0,⡨
⡩,0,0,15000,名詞,サ変接続,*,*,*,*,⡩,⡩,⡩,0/1,C0,⡩
⡪,0,0,15000,名詞,サ変接続,*,*,*,*,⡪,⡪,⡪,0/1,C0,⡪
⡫,0,0,15000,名詞,サ変接続,*,*,*,*,⡫,⡫,⡫,0/1,C0,⡫
⡬,0,0,15000,名詞,サ変接続,*,*,*,*,⡬,⡬,⡬,0/1,C0,⡬
⡭,0,0,15000,名詞,サ変接続,*,*,*,*,⡭,⡭,⡭,0/1,C0,⡭
⡮,0,0,15000,名詞,サ変接続,*,*,*,*,⡮,⡮,⡮,0/1,C0,⡮
⡯,0,0,15000,名詞,サ変接続,*,*,*,*,⡯,⡯,⡯,0/1,C0,⡯
⡰,0,0,15000,名詞,サ変接続,*,*,*,*,⡰,⡰,⡰,0/1,C0,⡰
⡱,0,0,15000,名詞,サ変接続,*,*,*,*,⡱,⡱,⡱,0/1,C0,⡱
⡲,0,0,15000,名詞,サ変接続,*,*,*,*,⡲,⡲,⡲,0/1,C0,⡲
⡳,0,0,15000,名詞,サ変接続,*,*,*,*,⡳,⡳,⡳,0/1,C0,⡳
⡴,0,0,15000,名詞,サ変接続,*,*,*,*,⡴,⡴,⡴,0/1,C0,⡴
⡵,0,0,15000,名詞,サ変接続,*,*,*,*,⡵,⡵,⡵,0/1,C0,⡵
⡶,0,0,15000,名詞,サ変接続,*,*,*,*,⡶,⡶,⡶,0/1,C0,⡶
⡷,0,0,15000,名詞,サ変接続,*,*,*,*,⡷,⡷,⡷,0/1,C0,⡷
⡸,0,0,15000,名詞,サ変接続,*,*,*,*,⡸,⡸,⡸,0/1,C0,⡸
⡹,0,0,15000,名詞,サ変接続,*,*,*,*,⡹,⡹,⡹,0/1,C0,⡹
⡺,0,0,15000,名詞,サ変接続,*,*,*,*,⡺,⡺,⡺,0/1,C0,⡺
⡻,0,0,15000,名詞,サ変接続,*,*,*,*,⡻,⡻,⡻,0/1,C0,⡻
⡼,0,0,15000,名詞,サ変接続,*,*,*,*,⡼,⡼,⡼,0/1,C0,⡼
⡽,0,0,15000,名詞,サ変接続,*,*,*,*,⡽,⡽,⡽,0/1,C0,⡽
⡾,0,0,15000,名詞,サ変接続,*,*,*,*,⡾,⡾,⡾,0/1,C0,⡾
⡿,0,0,15000,名詞,サ変接続,*,*,*,*,⡿,⡿,⡿,0/1,C0,⡿
⢀,0,0,15000,名詞,サ変接続,*,*,*,*,⢀,⢀,⢀,0/1,C0,⢀
⢁,0,0,15000,名詞,サ変接続,*,*,*,*,⢁,⢁,⢁,0/1,C0,⢁
⢂,0,0,15000,名詞,サ変接続,*,*,*,*,⢂,⢂,⢂,0/1,C0,⢂
⢃,0,0,15000,名詞,サ変接続,*,*,*,*,⢃,⢃,⢃,0/1,C0,⢃
⢄,0,0,15000,名詞,サ変接続,*,*,*,*,⢄,⢄,⢄,0/1,C0,⢄
⢅,0,0,15000,名詞,サ変接続,*,*,*,*,⢅,⢅,⢅,0/1,C0,⢅
⢆,0,0,15000,名詞,サ変接続,*,*,*,*,⢆,⢆,⢆,0/1,C0,⢆
⢇,0,0,15000,名詞,サ変接続,*,*,*,*,⢇,⢇,⢇,0/1,C0,⢇
⢈,0,0,15000,名詞,サ変接続,*,*,*,*,⢈,⢈,⢈,0/1,C0,⢈
⢉,0,0,15000,名詞,サ変接続,*,*,*,*,⢉,⢉,⢉,0/1,C0,⢉
⢊,0,0,15000,名詞,サ変接続,*,*,*,*,⢊,⢊,⢊,0/1,C0,⢊
⢋,0,0,15000,名詞,サ変接続,*,*,*,*,⢋,⢋,⢋,0/1,C0,⢋
⢌,0,0,15000,名詞,サ変接続,*,*,*,*,⢌,⢌,⢌,0/1,C0,⢌
⢍,0,0,15000,名詞,サ変接続,*,*,*,*,⢍,⢍,⢍,0/1,C0,⢍
⢎,0,0,15000,名詞,サ変接続,*,*,*,*,⢎,⢎,⢎,0/1,C0,⢎
⢏,0,0,15000,名詞,サ変接続,*,*,*,*,⢏,⢏,⢏,0/1,C0,⢏
⢐,0,0,15000,名詞,サ変接続,*,*,*,*,⢐,⢐,⢐,0/1,C0,⢐
⢑,0,0,15000,名詞,サ変接続,*,*,*,*,⢑,⢑,⢑,0/1,C0,⢑
⢒,0,0,15000,名詞,サ変接続,*,*,*,*,⢒,⢒,⢒,0/1,C0,⢒
⢓,0,0,15000,名詞,サ変接続,*,*,*,*,⢓,⢓,⢓,0/1,C0,⢓
⢔,0,0,15000,名詞,サ変接続,*,*,*,*,⢔,⢔,⢔,0/1,C0,⢔
⢕,0,0,15000,名詞,サ変接続,*,*,*,*,⢕,⢕,⢕,0/1,C0,⢕
⢖,0,0,15000,名詞,サ変接続,*,*,*,*,⢖,⢖,⢖,0/1,C0,⢖
⢗,0,0,15000,名詞,サ変接続,*,*,*,*,⢗,⢗,⢗,0/1,C0,⢗
